Symbol,Name,Country,IPO Year,Sector,Industry
EQOS,Diginex Limited Ordinary Shares,Singapore,2019,Miscellaneous,Business Services
ERES,East Resources Acquisition Company Class A Common Stock,United States,2020,,
ERESU,East Resources Acquisition Company Unit,United States,2020,,
ERESW,East Resources Acquisition Company Warrant,United States,2020,Finance,Business Services
ERIC,Ericsson American Depositary Shares,Sweden,,Technology,Computer Software: Prepackaged Software
ERIE,Erie Indemnity Company Class A Common Stock,United States,,Finance,Specialty Insurers
ERII,Energy Recovery Inc. Common Stock,United States,2008,Technology,Industrial Machinery/Components
ERYP,Erytech Pharma S.A. American Depositary Shares,France,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
ESBK,Elmira Savings Bank Elmira NY Common Stock,United States,,Finance,Major Banks
ESCA,Escalade Incorporated Common Stock,United States,,Consumer Non-Durables,Recreational Products/Toys
ESEA,Euroseas Ltd. Common Stock (Marshall Islands),Greece,,Transportation,Marine Transportation
ESGR,Enstar Group Limited Ordinary Shares,Bermuda,,Finance,Property-Casualty Insurers
ESGRO,Enstar Group Limited Depository Shares 7.00% Perpetual Non-Cumulative Preference Shares Series E,Bermuda,,Finance,Property-Casualty Insurers
ESGRP,Enstar Group Limited Depositary Shares Each Representing 1/1000th of an interest in Preference Shares,Bermuda,,Finance,Property-Casualty Insurers
ESLT,Elbit Systems Ltd. Ordinary Shares,Israel,,Capital Goods,Military/Government/Technical
ESPR,Esperion Therapeutics Inc. Common Stock,United States,2013,Health Care,Major Pharmaceuticals
ESQ,Esquire Financial Holdings Inc. Common Stock,United States,2017,Finance,Commercial Banks
ESSA,ESSA Bancorp Inc. Common Stock,United States,,Finance,Banks
ESSC,East Stone Acquisition Corporation Ordinary Shares,United States,2020,Finance,Business Services
ESSCR,East Stone Acquisition Corporation Right,United States,2020,Finance,Business Services
ESSCW,East Stone Acquisition Corporation Warrant,United States,2020,Finance,Business Services
ESTA,Establishment Labs Holdings Inc. Common Shares,Costa Rica,2018,Health Care,Industrial Specialties
ESXB,Community Bankers Trust Corporation Common Stock (VA),United States,,Finance,Major Banks
ETAC,E.Merge Technology Acquisition Corp. Class A Common Stock,United States,2020,,
ETACU,E.Merge Technology Acquisition Corp. Unit,United States,2020,,
ETACW,E.Merge Technology Acquisition Corp. Warrant,United States,2020,,
ETNB,89bio Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
ETON,Eton Pharmaceuticals Inc. Common Stock,United States,2018,Health Care,Major Pharmaceuticals
ETSY,Etsy Inc. Common Stock,United States,2015,Consumer Services,Catalog/Specialty Distribution
ETTX,Entasis Therapeutics Holdings Inc. Common Stock,United States,2018,Health Care,Major Pharmaceuticals
EUCR,Eucrates Biomedical Acquisition Corp. Ordinary Shares,United States,2020,Finance,Business Services
EUCRU,Eucrates Biomedical Acquisition Corp. Unit,United States,2020,Finance,Business Services
EUCRW,Eucrates Biomedical Acquisition Corp. Warrant,United States,2020,Finance,Business Services
EUSG,European Sustainable Growth Acquisition Corp. Class A Ordinary Shares,United States,2021,Finance,Business Services
EUSGU,European Sustainable Growth Acquisition Corp. Unit,United States,2021,Finance,Business Services
EUSGW,European Sustainable Growth Acquisition Corp. Warrant,United States,2021,Finance,Business Services
EVAX,Evaxion Biotech A/S American Depositary Share,Denmark,2021,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
EVBG,Everbridge Inc. Common Stock,United States,2016,Technology,Retail: Computer Software & Peripheral Equipment
EVER,EverQuote Inc. Class A Common Stock,United States,2018,Technology,EDP Services
EVFM,Evofem Biosciences Inc. Common Stock,United States,2014,Health Care,Major Pharmaceuticals
EVGBC,Eaton Vance NextShares Trust Eaton Vance Global Income Builder NextShares,United States,,Finance,Investment Managers
EVGN,Evogene Ltd Ordinary Shares,Israel,,Basic Industries,Agricultural Chemicals
EVK,Ever-Glory International Group Inc. Common Stock,China,,Consumer Non-Durables,Apparel
EVLO,Evelo Biosciences Inc. Common Stock,United States,2018,Consumer Durables,Specialty Chemicals
EVOJ,Evo Acquisition Corp. Class A Common Stock,United States,2021,,
EVOJU,Evo Acquisition Corp. Unit,United States,2021,,
EVOJW,Evo Acquisition Corp. Warrant,United States,2021,Finance,Business Services
EVOK,Evoke Pharma Inc. Common Stock,United States,2013,Health Care,Major Pharmaceuticals
